,chapter_number,word,count
5654,10,baked,1
5655,10,sharks,1
5656,10,taking,1
5657,10,eagerly,2
5658,10,begin,1
5659,10,each,2
5660,10,but,15
5661,10,want,1
5662,10,distance,1
5663,10,evening,2
5664,10,slowly,1
5665,10,thing,3
5666,10,across,1
5667,10,top,1
5668,10,coming,1
5669,10,speak,1
5670,10,alice,30
5671,10,sea-shore,1
5672,10,friend,1
5673,10,seen,3
5674,10,your,2
5675,10,perfectly,1
5676,10,side,2
5677,10,natural,1
5678,10,to,38
5679,10,figure,3
5680,10,knew,2
5681,10,often,2
5682,10,sadly,2
5683,10,quietly,1
5684,10,make,1
5685,10,purpose,1
5686,10,rises,1
5687,10,sound,1
5688,10,lobster,7
5689,10,mouths,3
5690,10,dance,13
5691,10,dinn,2
5692,10,shiny,1
5693,10,swim,1
5694,10,sang,1
5695,10,forgotten,1
5696,10,interesting,2
5697,10,wildly,1
5698,10,sing,5
5699,10,knife,1
5700,10,wash,1
5701,10,white,1
5702,10,of,31
5703,10,minute,1
5704,10,thanked,1
5705,10,begun,1
5706,10,which,1
5707,10,forepaws,1
5708,10,tremulous,1
5709,10,without,3
5710,10,finished,1
5711,10,shinglewill,1
5712,10,re,4
5713,10,she,16
5714,10,been,2
5715,10,screamed,1
5716,10,like,8
5717,10,little,5
5718,10,eyelids,1
5719,10,try,3
5720,10,quadrille,4
5721,10,into,2
5722,10,boots,3
5723,10,fork,1
5724,10,hear,2
5725,10,close,3
5726,10,tone,6
5727,10,thank,2
5728,10,than,1
5729,10,would,16
5730,10,better,1
5731,10,dropping,1
5732,10,checked,2
5733,10,back,5
5734,10,explanations,1
5735,10,thought,3
5736,10,oh,3
5737,10,thoroughly,1
5738,10,received,1
5739,10,we,4
5740,10,fast,1
5741,10,glad,2
5742,10,jumping,1
5743,10,because,1
5744,10,there,2
5745,10,hands,1
5746,10,her,13
5747,10,all,17
5748,10,something,1
5749,10,longed,1
5750,10,introduced,1
5751,10,pie-crust,1
5752,10,position,1
5753,10,dreadfully,1
5754,10,herself,2
5755,10,no,9
5756,10,mouthsand,1
5757,10,fish,3
5758,10,done,3
5759,10,pale,1
5760,10,a,51
5761,10,then,6
5762,10,deeply,2
5763,10,were,5
5764,10,waiting,3
5765,10,hm,1
5766,10,from,4
5767,10,sighed,2
5768,10,come,7
5769,10,under,2
5770,10,chapter,1
5771,10,with,20
5772,10,stand,1
5773,10,last,2
5774,10,s,16
5775,10,tasted,1
5776,10,very,11
5777,10,set,2
5778,10,contemptuous,1
5779,10,again,7
5780,10,offended,2
5781,10,d,3
5782,10,hurried,1
5783,10,wouldn,1
5784,10,upon,1
5785,10,shall,2
5786,10,shaking,1
5787,10,puzzled,2
5788,10,will,14
5789,10,before,3
5790,10,well,2
5791,10,hardly,1
5792,10,retire,1
5793,10,this,4
5794,10,queer,1
5795,10,keep,1
5796,10,delightful,2
5797,10,nothing,1
5798,10,tureen,1
5799,10,telling,1
5800,10,pennyworth,1
5801,10,other,2
5802,10,he,13
5803,10,much,3
5804,10,notion,1
5805,10,t,18
5806,10,yelled,1
5807,10,ve,5
5808,10,shark,1
5809,10,uncommon,1
5810,10,interrupted,2
5811,10,that,16
5812,10,england,1
5813,10,couldn,1
5814,10,ran,2
5815,10,they,16
5816,10,beloved,1
5817,10,repeat,5
5818,10,tis,2
5819,10,great,2
5820,10,stuff,1
5821,10,made,1
5822,10,gave,2
5823,10,ennyworth,1
5824,10,concluded,1
5825,10,should,3
5826,10,beginning,1
5827,10,going,2
5828,10,behind,1
5829,10,continued,3
5830,10,you,58
5831,10,if,9
5832,10,at,11
5833,10,eye,1
5834,10,turns,1
5835,10,mad,1
5836,10,tones,1
5837,10,cry,1
5838,10,dainties,1
5839,10,get,1
5840,10,spoon,1
5841,10,permitted,1
5842,10,adventuresbeginning,1
5843,10,leave,1
5844,10,whose,1
5845,10,such,2
5846,10,partner,1
5847,10,tried,1
5848,10,dish,2
5849,10,boon,1
5850,10,most,1
5851,10,are,7
5852,10,though,1
5853,10,once,2
5854,10,rich,1
5855,10,what,13
5856,10,one,5
5857,10,it,32
5858,10,came,4
5859,10,things,1
5860,10,fall,1
5861,10,melancholy,1
5862,10,don,4
5863,10,game,1
5864,10,only,4
5865,10,cheeks,1
5866,10,growl,1
5867,10,x,1
5868,10,theyyou,1
5869,10,its,3
5870,10,beauootiful,4
5871,10,thoughtfully,2
5872,10,haven,1
5873,10,just,2
5874,10,called,1
5875,10,when,9
5876,10,rather,2
5877,10,confusing,1
5878,10,faintly,1
5879,10,answered,1
5880,10,or,3
5881,10,deep,1
5882,10,pocket,1
5883,10,saw,1
5884,10,soles,1
5885,10,hot,1
5886,10,anywhere,1
5887,10,turn,3
5888,10,way,3
5889,10,shrimp,1
5890,10,land,1
5891,10,suddenly,1
5892,10,let,2
5893,10,capering,1
5894,10,and,65
5895,10,verse,2
5896,10,sure,1
5897,10,marked,1
5898,10,obliged,1
5899,10,along,1
5900,10,after,1
5901,10,took,1
5902,10,yesterday,1
5903,10,snail,3
5904,10,began,5
5905,10,matters,1
5906,10,takes,1
5907,10,recovered,1
5908,10,too,5
5909,10,cleared,1
5910,10,same,2
5911,10,crumbs,3
5912,10,sugar,1
5913,10,used,1
5914,10,tide,1
5915,10,an,2
5916,10,impatient,1
5917,10,out,7
5918,10,know,8
5919,10,believe,2
5920,10,choked,2
5921,10,us,4
5922,10,looked,4
5923,10,not,17
5924,10,never,5
5925,10,impatiently,2
5926,10,accounting,1
5927,10,as,18
5928,10,treat,1
5929,10,wide,1
5930,10,editions,2
5931,10,while,4
5932,10,sat,2
5933,10,running,2
5934,10,heard,4
5935,10,cares,1
5936,10,where,1
5937,10,turtles,2
5938,10,faster,2
5939,10,wondering,2
5940,10,throw,2
5941,10,partners,1
5942,10,old,2
5943,10,hand,1
5944,10,for,6
5945,10,jelly-fish,1
5946,10,solemnly,2
5947,10,lessons,1
5948,10,generally,1
5949,10,round,2
5950,10,however,1
5951,10,talk,1
5952,10,felt,1
5953,10,explained,1
5954,10,school,1
5955,10,walk,1
5956,10,answer,1
5957,10,eeevening,3
5958,10,air,1
5959,10,say,4
5960,10,shore,1
5961,10,tail,1
5962,10,nonsense,1
5963,10,think,1
5964,10,caterpillar,1
5965,10,trembling,1
5966,10,follows,2
5967,10,wise,1
5968,10,went,6
5969,10,form,1
5970,10,line,1
5971,10,work,1
5972,10,makes,1
5973,10,sharing,1
5974,10,person,1
5975,10,perhaps,1
5976,10,face,1
5977,10,stoop,1
5978,10,timid,1
5979,10,gravy,1
5980,10,how,6
5981,10,sluggard,1
5982,10,banquet,1
5983,10,whole,1
5984,10,on,18
5985,10,carried,1
5986,10,kindly,2
5987,10,about,12
5988,10,trial,2
5989,10,tell,4
5990,10,nearer,1
5991,10,dry,1
5992,10,happen,1
5993,10,use,2
5994,10,long,2
5995,10,change,3
5996,10,journey,1
5997,10,treading,2
5998,10,some,3
5999,10,told,2
6000,10,buttons,1
6001,10,disobey,1
6002,10,in,23
6003,10,anything,1
6004,10,i,31
6005,10,so,21
6006,10,yawned,1
6007,10,why,5
6008,10,head,1
6009,10,now,3
6010,10,persisted,1
6011,10,green,1
6012,10,gryphon,31
6013,10,gay,1
6014,10,nervous,1
6015,10,take,2
6016,10,had,7
6017,10,punching,1
6018,10,bound,1
6019,10,may,2
6020,10,replied,7
6021,10,followed,1
6022,10,can,7
6023,10,father,1
6024,10,feeling,1
6025,10,them,11
6026,10,panted,1
6027,10,porpoise,4
6028,10,child,1
6029,10,eyes,3
6030,10,part,1
6031,10,soup,12
6032,10,added,1
6033,10,be,6
6034,10,france,1
6035,10,wrong,2
6036,10,turtle,29
6037,10,song,5
6038,10,duck,1
6039,10,tastes,1
6040,10,waving,1
6041,10,trims,1
6042,10,subject,1
6043,10,is,9
6044,10,curious,3
6045,10,tears,1
6046,10,do,4
6047,10,passed,3
6048,10,sobs,2
6049,10,said,45
6050,10,another,2
6051,10,further,1
6052,10,ever,2
6053,10,sea,7
6054,10,repeated,3
6055,10,surprise,1
6056,10,owl,3
6057,10,first,7
6058,10,opened,1
6059,10,adventures,3
6060,10,two,5
6061,10,join,9
6062,10,could,8
6063,10,till,1
6064,10,mark,1
6065,10,words,4
6066,10,later,2
6067,10,indeed,3
6068,10,every,1
6069,10,up,3
6070,10,give,1
6071,10,must,2
6072,10,still,1
6073,10,william,1
6074,10,askance,1
6075,10,belt,1
6076,10,tails,3
6077,10,look,1
6078,10,my,3
6079,10,begins,1
6080,10,sands,1
6081,10,their,8
6082,10,throat,1
6083,10,blacking,1
6084,10,full,1
6085,10,whiting,8
6086,10,off,4
6087,10,garden,2
6088,10,does,2
6089,10,even,1
6090,10,lark,1
6091,10,go,6
6092,10,drew,2
6093,10,quiet,1
6094,10,shoes,4
6095,10,breath,1
6096,10,declare,1
6097,10,idea,1
6098,10,p,1
6099,10,who,4
6100,10,soooop,7
6101,10,else,1
6102,10,bone,1
6103,10,repeating,2
6104,10,fellow,1
6105,10,order,2
6106,10,different,4
6107,10,over,3
6108,10,somersault,1
6109,10,morning,1
6110,10,kind,2
6111,10,here,1
6112,10,nose,2
6113,10,really,2
6114,10,course,5
6115,10,see,2
6116,10,sometimes,1
6117,10,salmon,1
6118,10,breeze,1
6119,10,twice,2
6120,10,have,10
6121,10,beautiful,12
6122,10,mock,28
6123,10,hair,1
6124,10,chorus,1
6125,10,brown,1
6126,10,cried,5
6127,10,rabbit,1
6128,10,seals,1
6129,10,sounds,1
6130,10,lived,1
6131,10,asked,1
6132,10,dreadful,1
6133,10,voice,10
6134,10,panther,3
6135,10,advance,3
6136,11,me,2
6137,11,the,183
6138,11,time,3
6139,11,pence,1
6140,11,meant,1
6141,11,confusion,2
6142,11,cut,1
6143,11,ridiculous,1
6144,11,settled,1
6145,11,getting,2
6146,11,crown,1
6147,11,squeaked,1
6148,11,floor,1
6149,11,good,2
6150,11,yes,1
6151,11,down,9
6152,11,did,7
6153,11,explain,1
6154,11,next,6
6155,11,few,1
6156,11,his,14
6157,11,concert,1
6158,11,arrived,1
6159,11,dunce,1
6160,11,soldier,1
6161,11,sent,1
6162,11,larger,1
6163,11,uneasily,1
6164,11,thoughts,1
6165,11,any,1
6166,11,hungry,1
6167,11,explanation,1
6168,11,mine,1
6169,11,was,29
6170,11,got,4
6171,11,unrolled,1
6172,11,behead,1
6173,11,reading,1
6174,11,rightly,1
6175,11,understood,1
6176,11,right,1
6177,11,scroll,2
6178,11,by,5
6179,11,pinch,1
6180,11,suppressed,3
6181,11,court,15
6182,11,creatures,2
6183,11,end,2
6184,11,more,2
6185,11,own,1
6186,11,throne,1
6187,11,hastily,2
6188,11,deny,2
6189,11,cheered,2
6190,11,age,1
6191,11,him,6
6192,11,suppress,1
6193,11,taking,1
6194,11,remarked,1
6195,11,guessed,1
6196,11,eagerly,1
6197,11,begin,1
6198,11,each,1
6199,11,but,9
6200,11,want,1
6201,11,bring,1
6202,11,top,1
6203,11,newspapers,1
6204,11,alice,16
6205,11,hatter,21
6206,11,hurriedly,1
6207,11,seen,1
6208,11,your,9
6209,11,side,2
6210,11,to,40
6211,11,knew,2
6212,11,mostly,1
6213,11,often,1
6214,11,reasonable,1
6215,11,both,1
6216,11,make,3
6217,11,sight,2
6218,11,fashion,1
6219,11,teacup,3
6220,11,finger,1
6221,11,ache,1
6222,11,sorts,1
6223,11,shan,1
6224,11,quite,5
6225,11,times,1
6226,11,summer,1
6227,11,white,7
6228,11,queen,9
6229,11,help,1
6230,11,of,50
6231,11,begun,2
6232,11,which,4
6233,11,without,1
6234,11,finished,3
6235,11,everything,2
6236,11,meekly,1
6237,11,re,4
6238,11,these,1
6239,11,she,25
6240,11,denied,1
6241,11,been,1
6242,11,dropped,1
6243,11,like,1
6244,11,little,5
6245,11,man,3
6246,11,nice,1
6247,11,into,3
6248,11,middle,1
6249,11,judge,2
6250,11,would,4
6251,11,better,1
6252,11,beasts,1
6253,11,hat,1
6254,11,collar,1
6255,11,officer,1
6256,11,thought,7
6257,11,march,6
6258,11,immediately,2
6259,11,arms,1
6260,11,imagine,1
6261,11,we,1
6262,11,fast,1
6263,11,watched,1
6264,11,glad,1
6265,11,foot,1
6266,11,because,2
6267,11,there,5
6268,11,her,9
6269,11,all,12
6270,11,moment,1
6271,11,herself,3
6272,11,no,4
6273,11,shook,1
6274,11,pace,1
6275,11,certainly,1
6276,11,outside,1
6277,11,fifteenth,1
6278,11,done,4
6279,11,knee,1
6280,11,people,1
6281,11,pale,1
6282,11,a,35
6283,11,then,4
6284,11,evidence,4
6285,11,were,7
6286,11,loud,1
6287,11,waiting,1
6288,11,canvas,1
6289,11,rest,1
6290,11,dates,1
6291,11,fidgeted,1
6292,11,folding,1
6293,11,from,1
6294,11,stopped,1
6295,11,slate,1
6296,11,hurry,1
6297,11,come,2
6298,11,being,2
6299,11,instead,1
6300,11,chapter,1
6301,11,with,15
6302,11,stand,2
6303,11,last,2
6304,11,accusation,1
6305,11,s,7
6306,11,fumbled,1
6307,11,very,10
6308,11,again,2
6309,11,d,2
6310,11,stole,2
6311,11,staring,2
6312,11,wouldn,1
6313,11,upon,2
6314,11,books,1
6315,11,shall,1
6316,11,puzzled,1
6317,11,before,8
6318,11,will,1
6319,11,well,5
6320,11,fourteenth,1
6321,11,hardly,1
6322,11,frontispiece,1
6323,11,this,10
6324,11,pepper,1
6325,11,keep,1
6326,11,nothing,1
6327,11,piece,2
6328,11,exclaimed,1
6329,11,speaker,1
6330,11,other,5
6331,11,parchment,2
6332,11,he,19
6333,11,much,1
6334,11,fear,1
6335,11,t,15
6336,11,rate,1
6337,11,undertone,1
6338,11,large,3
6339,11,ve,4
6340,11,name,2
6341,11,lizard,1
6342,11,interrupted,2
6343,11,duchess,1
6344,11,that,24
6345,11,doing,1
6346,11,arm-in-arm,1
6347,11,they,12
6348,11,pack,1
6349,11,great,5
6350,11,wore,1
6351,11,made,5
6352,11,hadn,2
6353,11,beginning,1
6354,11,should,1
6355,11,those,2
6356,11,refreshments,1
6357,11,consider,1
6358,11,room,1
6359,11,second,1
6360,11,behind,2
6361,11,continued,2
6362,11,you,22
6363,11,if,5
6364,11,at,23
6365,11,poor,5
6366,11,seem,1
6367,11,get,4
6368,11,kept,1
6369,11,chains,1
6370,11,animals,1
6371,11,m,7
6372,11,leave,2
6373,11,dish,1
6374,11,reduced,1
6375,11,most,1
6376,11,are,3
6377,11,hard,1
6378,11,birds,2
6379,11,dormouse,13
6380,11,nearly,2
6381,11,dear,1
6382,11,once,1
6383,11,what,9
6384,11,one,11
6385,11,king,26
6386,11,it,27
6387,11,assembled,1
6388,11,things,3
6389,11,came,1
6390,11,melancholy,1
6391,11,shrieked,1
6392,11,talking,1
6393,11,seated,1
6394,11,don,2
6395,11,blasts,2
6396,11,sneezing,1
6397,11,door,2
6398,11,reply,1
6399,11,bill,1
6400,11,officers,4
6401,11,found,1
6402,11,haven,1
6403,11,bit,1
6404,11,relief,1
6405,11,just,5
6406,11,called,1
6407,11,when,4
6408,11,guinea-pig,2
6409,11,rather,3
6410,11,juror,1
6411,11,wretched,1
6412,11,suppose,1
6413,11,thatonly,1
6414,11,or,6
6415,11,deep,1
6416,11,guard,1
6417,11,mind,1
6418,11,teanot,1
6419,11,anxiously,3
6420,11,majesty,4
6421,11,jurors,4
6422,11,read,5
6423,11,opportunity,1
6424,11,hearts,3
6425,11,tarts,5
6426,11,turn,1
6427,11,away,3
6428,11,way,2
6429,11,list,3
6430,11,turning,1
6431,11,and,54
6432,11,low,1
6433,11,pardon,1
6434,11,obliged,2
6435,11,neighbour,1
6436,11,whispered,2
6437,11,after,4
6438,11,took,1
6439,11,near,2
6440,11,stolen,1
6441,11,began,8
6442,11,sensation,1
6443,11,ll,4
6444,11,cards,1
6445,11,beg,1
6446,11,too,3
6447,11,wig,2
6448,11,memorandum,1
6449,11,quickly,1
6450,11,becoming,1
6451,11,an,5
6452,11,breathe,1
6453,11,out,14
6454,11,sixteenth,1
6455,11,know,3
6456,11,seemed,1
6457,11,singers,2
6458,11,whiskers,1
6459,11,jury-men,1
6460,11,looked,4
6461,11,never,4
6462,11,not,9
6463,11,as,15
6464,11,denies,1
6465,11,pass,1
6466,11,themall,1
6467,11,pepper-box,1
6468,11,jury-box,1
6469,11,sat,1
6470,11,where,1
6471,11,miserable,1
6472,11,sell,1
6473,11,bringing,1
6474,11,finish,1
6475,11,soand,1
6476,11,hand,4
6477,11,for,11
6478,11,remember,2
6479,11,round,4
6480,11,however,1
6481,11,felt,1
6482,11,talk,1
6483,11,didn,2
6484,11,answer,1
6485,11,soon,1
6486,11,sharply,1
6487,11,table,1
6488,11,air,2
6489,11,say,2
6490,11,spectacles,2
6491,11,nonsense,1
6492,11,minutes,1
6493,11,trials,1
6494,11,think,1
6495,11,trembling,1
6496,11,isn,1
6497,11,follows,1
6498,11,jury,5
6499,11,justice,1
6500,11,tea,4
6501,11,turned,2
6502,11,fact,1
6503,11,went,4
6504,11,bread-and-butter,5
6505,11,makes,1
6506,11,shifting,1
6507,11,twinkled,1
6508,11,yet,4
6509,11,shillings,1
6510,11,how,3
6511,11,witness,10
6512,11,above,1
6513,11,call,3
6514,11,crowd,1
6515,11,slates,4
6516,11,whole,2
6517,11,on,22
6518,11,girls,1
6519,11,carried,1
6520,11,about,5
6521,11,boldly,1
6522,11,trial,4
6523,11,tell,1
6524,11,guinea-pigs,2
6525,11,applause,1
6526,11,use,1
6527,11,three,4
6528,11,long,1
6529,11,muddle,1
6530,11,some,6
6531,11,asleep,1
6532,11,knave,2
6533,11,putting,1
6534,11,forget,1
6535,11,frowning,1
6536,11,in,25
6537,11,strings,1
6538,11,anything,1
6539,11,cook,5
6540,11,anxious,1
6541,11,i,35
6542,11,attempts,1
6543,11,shoulders,1
6544,11,so,8
6545,11,head,2
6546,11,now,2
6547,11,gryphon,2
6548,11,none,1
6549,11,write,2
6550,11,executed,3
6551,11,sitting,1
6552,11,nervous,2
6553,11,word,2
6554,11,take,3
6555,11,had,10
6556,11,crossed,2
6557,11,replied,2
6558,11,may,3
6559,11,cross-examine,2
6560,11,standing,1
6561,11,followed,1
6562,11,can,5
6563,11,xi,1
6564,11,blew,2
6565,11,become,1
6566,11,ask,1
6567,11,ought,1
6568,11,feeling,1
6569,11,them,9
6570,11,squeeze,1
6571,11,eyes,1
6572,11,part,1
6573,11,added,5
6574,11,decided,1
6575,11,be,4
6576,11,spell,1
6577,11,find,1
6578,11,shrill,1
6579,11,is,2
6580,11,slipped,1
6581,11,forehead,1
6582,11,trumpet,3
6583,11,curious,2
6584,11,do,1
6585,11,spot,1
6586,11,silence,1
6587,11,said,40
6588,11,looking,4
6589,11,day,2
6590,11,sleepy,1
6591,11,thinand,1
6592,11,repeated,1
6593,11,surprise,1
6594,11,first,5
6595,11,names,1
6596,11,mouth,1
6597,11,two,1
6598,11,could,5
6599,11,indignant,1
6600,11,remain,1
6601,11,till,2
6602,11,mark,1
6603,11,stupid,3
6604,11,treacle,1
6605,11,bag,1
6606,11,up,4
6607,11,give,3
6608,11,must,5
6609,11,look,4
6610,11,my,6
6611,11,begins,1
6612,11,proud,1
6613,11,their,6
6614,11,pencil,1
6615,11,pleased,1
6616,11,hare,5
6617,11,off,5
6618,11,tied,1
6619,11,meaning,1
6620,11,writing,2
6621,11,even,3
6622,11,go,3
6623,11,encourage,1
6624,11,herald,1
6625,11,put,4
6626,11,shoes,2
6627,11,angrily,1
6628,11,grow,3
6629,11,left,3
6630,11,lower,1
6631,11,who,9
6632,11,twelve,2
6633,11,disappeared,1
6634,11,week,1
6635,11,growing,2
6636,11,whether,1
6637,11,comfortable,1
6638,11,chance,1
6639,11,over,6
6640,11,until,1
6641,11,wish,2
6642,11,trembled,1
6643,11,here,4
6644,11,twinkling,3
6645,11,really,1
6646,11,course,2
6647,11,see,5
6648,11,sulkily,1
6649,11,have,6
6650,11,sit,1
6651,11,verdict,1
6652,11,cried,1
6653,11,rabbit,8
6654,11,hunting,1
6655,11,wrote,1
6656,11,deal,2
6657,11,asked,1
6658,11,instantly,1
6659,11,busily,1
6660,11,voice,6
6661,12,character,1
6662,12,me,4
6663,12,lying,1
6664,12,directed,2
6665,12,the,165
6666,12,time,3
6667,12,meant,2
6668,12,firstverdict,1
6669,12,itonce,1
6670,12,die,1
6671,12,has,1
6672,12,attempted,1
6673,12,wonderful,2
6674,12,hersshe,1
6675,12,upset,2
6676,12,getting,1
6677,12,around,2
6678,12,poolshe,1
6679,12,won,1
6680,12,gravely,1
6681,12,watching,1
6682,12,good,1
6683,12,shouted,1
6684,12,prove,1
6685,12,down,6
6686,12,did,3
6687,12,explain,2
6688,12,unimportant,3
6689,12,high,3
6690,12,shock,1
6691,12,trouble,1
6692,12,few,2
6693,12,far,1
6694,12,his,12
6695,12,rubbing,1
6696,12,alive,1
6697,12,wake,1
6698,12,pictured,1
6699,12,sent,1
6700,12,worse,1
6701,12,any,3
6702,12,please,3
6703,12,accidentally,1
6704,12,mine,1
6705,12,believed,1
6706,12,friends,1
6707,12,tongue,1
6708,12,himself,2
6709,12,was,12
6710,12,got,2
6711,12,ink,1
6712,12,except,1
6713,12,importantunimportantunimportantimportant,1
6714,12,reading,1
6715,12,triumphantly,1
6716,12,toto,1
6717,12,saves,1
6718,12,right,2
6719,12,by,2
6720,12,realitythe,1
6721,12,suppressed,1
6722,12,court,3
6723,12,shut,1
6724,12,end,3
6725,12,creatures,1
6726,12,busy,1
6727,12,reedsthe,1
6728,12,pointing,1
6729,12,sort,2
6730,12,more,5
6731,12,own,1
6732,12,hastily,3
6733,12,grown,4
6734,12,collected,1
6735,12,him,10
6736,12,might,1
6737,12,toss,1
6738,12,begin,2
6739,12,roof,1
6740,12,but,12
6741,12,distance,1
6742,12,thing,3
6743,12,cattle,1
6744,12,globe,1
6745,12,sun,1
6746,12,top,1
6747,12,wasn,1
6748,12,stop,1
6749,12,loving,1
6750,12,alice,23
6751,12,downwards,1
6752,12,your,9
6753,12,to,50
6754,12,knew,2
6755,12,free,1
6756,12,dead,2
6757,12,sadly,1
6758,12,many,1
6759,12,make,1
6760,12,involved,1
6761,12,neighbouring,1
6762,12,fashion,1
6763,12,finger,1
6764,12,oldest,1
6765,12,fit,3
6766,12,closed,1
6767,12,dreamed,1
6768,12,spoke,3
6769,12,rule,3
6770,12,swim,3
6771,12,needn,1
6772,12,boyand,1
6773,12,confused,1
6774,12,tiny,1
6775,12,shan,1
6776,12,quite,3
6777,12,summer,1
6778,12,white,8
6779,12,queen,10
6780,12,of,58
6781,12,hers,2
6782,12,which,3
6783,12,written,3
6784,12,clapping,1
6785,12,finished,1
6786,12,re,3
6787,12,these,2
6788,12,she,41
6789,12,been,8
6790,12,like,2
6791,12,little,10
6792,12,man,1
6793,12,feet,1
6794,12,try,1
6795,12,into,5
6796,12,enough,1
6797,12,shared,1
6798,12,hear,2
6799,12,tone,3
6800,12,teacups,2
6801,12,than,2
6802,12,dull,1
6803,12,would,13
6804,12,laughed,1
6805,12,entirely,1
6806,12,back,4
6807,12,unfolded,1
6808,12,simple,3
6809,12,rattling,1
6810,12,thought,1
6811,12,pig-baby,1
6812,12,wandering,1
6813,12,oh,2
6814,12,march,1
6815,12,remembering,1
6816,12,pool,1
6817,12,we,5
6818,12,jumping,1
6819,12,there,10
6820,12,half,3
6821,12,hands,3
6822,12,her,36
6823,12,all,21
6824,12,moment,2
6825,12,sign,1
6826,12,general,1
6827,12,herself,7
6828,12,no,6
6829,12,shook,1
6830,12,reminding,1
6831,12,twentieth,1
6832,12,certainly,2
6833,12,important,3
6834,12,outside,1
6835,12,eager,2
6836,12,knee,3
6837,12,pale,1
6838,12,sleep,1
6839,12,a,36
6840,12,evidence,3
6841,12,then,4
6842,12,lap,1
6843,12,skirt,1
6844,12,were,7
6845,12,rest,1
6846,12,doesn,2
6847,12,from,6
6848,12,trickling,1
6849,12,slate,1
6850,12,hurry,2
6851,12,come,2
6852,12,business,1
6853,12,being,3
6854,12,sorrows,1
6855,12,chapter,1
6856,12,with,15
6857,12,last,2
6858,12,dismay,1
6859,12,wind,1
6860,12,distant,1
6861,12,s,24
6862,12,very,6
6863,12,set,3
6864,12,clasped,1
6865,12,again,7
6866,12,offended,1
6867,12,d,1
6868,12,mentioned,1
6869,12,hurried,1
6870,12,sneeze,1
6871,12,lasted,1
6872,12,verses,4
6873,12,upon,3
6874,12,shall,1
6875,12,puzzled,1
6876,12,before,4
6877,12,well,3
6878,12,invented,1
6879,12,this,14
6880,12,queer,2
6881,12,size,1
6882,12,nothing,7
6883,12,keep,2
6884,12,piece,1
6885,12,exclaimed,1
6886,12,paper,3
6887,12,other,3
6888,12,he,21
6889,12,much,4
6890,12,baby,1
6891,12,notion,1
6892,12,filled,1
6893,12,spreading,1
6894,12,woman,1
6895,12,t,19
6896,12,rate,1
6897,12,undertone,1
6898,12,tinkling,1
6899,12,large,2
6900,12,prisoner,2
6901,12,ve,3
6902,12,interrupted,1
6903,12,lizard,4
6904,12,name,2
6905,12,duchess,1
6906,12,that,25
6907,12,heart,1
6908,12,clearer,1
6909,12,ran,2
6910,12,they,16
6911,12,having,1
6912,12,pack,2
6913,12,clever,1
6914,12,slate-pencil,1
6915,12,making,1
6916,12,run,1
6917,12,great,3
6918,12,stuff,1
6919,12,mischief,1
6920,12,made,2
6921,12,through,2
6922,12,gave,7
6923,12,after-time,1
6924,12,beginning,2
6925,12,should,3
6926,12,executiononce,1
6927,12,consider,2
6928,12,loudly,1
6929,12,exactly,1
6930,12,you,26
6931,12,if,6
6932,12,at,16
6933,12,poor,1
6934,12,eye,1
6935,12,heavy,1
6936,12,tones,1
6937,12,seem,1
6938,12,get,1
6939,12,kept,2
6940,12,sentence,2
6941,12,muttering,1
6942,12,fluttered,1
6943,12,flying,1
6944,12,smile,1
6945,12,late,1
6946,12,m,1
6947,12,heads,1
6948,12,sheep-bells,1
6949,12,seems,1
6950,12,leave,1
6951,12,cackled,1
6952,12,shriek,2
6953,12,trees,1
6954,12,such,2
6955,12,tried,1
6956,12,dream,6
6957,12,most,1
6958,12,are,4
6959,12,hard,1
6960,12,though,2
6961,12,nearly,1
6962,12,dear,3
6963,12,once,2
6964,12,noises,1
6965,12,accident,2
6966,12,what,7
6967,12,one,8
6968,12,king,22
6969,12,unfortunate,2
6970,12,it,38
6971,12,came,2
6972,12,melancholy,1
6973,12,miles,1
6974,12,don,5
6975,12,cardboard,1
6976,12,sneezing,1
6977,12,move,1
6978,12,bill,1
6979,12,only,2
6980,12,afraid,1
6981,12,mouse,1
6982,12,pleasure,1
6983,12,its,2
6984,12,forty-two,1
6985,12,eyesand,1
6986,12,haven,1
6987,12,found,3
6988,12,bit,2
6989,12,just,5
6990,12,when,2
6991,12,purple,1
6992,12,edge,1
6993,12,or,5
6994,12,goes,1
6995,12,saw,1
6996,12,majesty,4
6997,12,pencils,1
6998,12,mixed,1
6999,12,placesall,1
7000,12,leaves,1
7001,12,trying,1
7002,12,read,3
7003,12,everybody,2
7004,12,tarts,2
7005,12,away,1
7006,12,way,3
7007,12,turning,3
7008,12,anger,1
7009,12,emphasis,1
7010,12,let,3
7011,12,became,1
7012,12,and,60
7013,12,grave,1
7014,12,pardon,1
7015,12,regular,1
7016,12,low,1
7017,12,choking,1
7018,12,place,2
7019,12,true,2
7020,12,handwriting,1
7021,12,after,3
7022,12,gently,1
7023,12,near,1
7024,12,began,3
7025,12,ll,1
7026,12,cards,1
7027,12,lowing,1
7028,12,beg,1
7029,12,recovered,1
7030,12,too,2
7031,12,tipped,1
7032,12,unless,1
7033,12,rose,1
7034,12,rustled,1
7035,12,yourself,1
7036,12,same,1
7037,12,unable,1
7038,12,pun,1
7039,12,quickly,1
7040,12,whatever,2
7041,12,an,7
7042,12,rippling,1
7043,12,out,5
